question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
BOKT-yə çevrilən bank əmanətçilər qarşısında olan öhdəliklərinin icrasına dair hesabatı hansı müddət ərzində və kimlər tərəfindən imzalanmış şəkildə Palataya təqdim etməlidir?,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_V_art_24_33,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_6_12_part1,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_6_12_part1,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_III_art_14_21,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_VI_art_22_48_part1,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_IV_art_20_28,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_IV_art_19_27,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_VI_art_22_48_part2,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_III_art_13_20",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Palata hansı hallarda bankın yenidən təşkilinə qabaqcadan verdiyi razılığı ləğv edir?,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_7,“Kredit ittifaqına bank əməliyyatının həyata keçirilməsi üçün lisenziya verilməsi Qaydası”nın təsdiq edilməsi haqqında_art_4_6,Banklar Haqqında Qanun_ch_II_art_16_27_part1,590-IIQ-Banklar haqqında_ch_III_art_29_46,Banklar Haqqında Qanun_ch_III_art_29_46,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_8,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_9,590-IIQ-Banklar haqqında_ch_II_art_16_27_part1,Banklar Haqqında Qanun_ch_II_art_16_27_part2,Banklar Haqqında Qanun_ch_VIII_art_57_91_part2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Bankların yenidən təşkili haqqında Qaydalar""a görə ""birləşmə"" və ""qoşulma"" anlayışları bir-birindən nə ilə fərqlənir?",“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_6,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_6,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_5,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_9,590-IIQ-Banklar haqqında_ch_III_art_29_46,Banklar Haqqında Qanun_ch_III_art_29_46,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_7,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_8,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_1_99,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,Banklar Haqqında Qanun_ch_I_art_1_3_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Bankların yenidən təşkili haqqında Qaydalar""ın təsdiq edilməsi barədə Qərarın Hüquqi Aktların Dövlət Reyestrinə daxil edilməsi üçün Ədliyyə Nazirliyinə təqdim edilməsi hansı şöbəyə və neçə gün müddətində tapşırılıb?",“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_intro_1,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_2_3,İnformasiya Sistemlərinin Təhlükəsizliyi Qaydaları_art_3_4,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_4,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_2_3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Maliyyə bazarlarında fəaliyyətinə nəzarət edilən subyektlərdə informasiya texnologiyalarının idarə edilməsinə dair Təlimat"" Mərkəzi Bankın hansı tarixli qərarı ilə və hansı protokol nömrəsi ilə təsdiq edilib?",50c0f6d30754ffa78df0070e8_intro_1,50c0f6d30754ffa78df0070e8,"50c0f6d30754ffa78df0070e8_intro_1,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_3_107_part1,İnformasiya Sistemlərinin Təhlükəsizliyi Qaydaları_intro_1,İnformasiya Sistemlərinin Təhlükəsizliyi Qaydaları_ch_il_12_part1,Bank Hesabları Qaydası_art_3_107_part1,93968292987fc27975a90fcfd_intro_1,1e1594e275bb96ef2c75aa1e8_intro_1,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_intro_1,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_4_19_part2,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_4_19_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Bu Təlimat hansı beynəlxalq standarta uyğun hazırlanıb və hansı nəzarət subyektlərini əhatə edir?,50c0f6d30754ffa78df0070e8_art_1_2,50c0f6d30754ffa78df0070e8,"50c0f6d30754ffa78df0070e8_art_1_2,Öhdəlik daşıyan şəxslərin daxili nəzarət proqramının cavab verməli olduğu minimum Tələblər_art_4_15_part2,Öhdəlik daşıyan şəxslərin daxili nəzarət proqramının cavab verməli olduğu minimum Tələblər_art_4_15_part1,5b725bb224d33e2085294c793_art_1_10,Öhdəlik daşıyan şəxslərin daxili nəzarət proqramının cavab verməli olduğu minimum Tələblər_art_2_5_part1,Öhdəlik daşıyan şəxslərin daxili nəzarət proqramının cavab verməli olduğu minimum Tələblər_art_5_17_part1,7fd12f0749b180441d54cd4de_art_2_8_part2,93968292987fc27975a90fcfd_art_1_2,511cdc58f232d5d9395551ae8_art_1_10,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_48_60_part1",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Sənədin 4-cü bölməsində bençmark ölkələrin qabaqcıl təcrübələri hansı ölkələr üzrə nəzərdən keçirilir?,9018b71b0859bc7a490ea0f22_art_4_5,9018b71b0859bc7a490ea0f22,"9018b71b0859bc7a490ea0f22_art_4_5,9018b71b0859bc7a490ea0f22_art_4_16_part1,Banklar Haqqında Qanun_ch_IV_49,590-IIQ-Banklar haqqında_ch_IV_49,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_4_60,ba0d73daa9275fa1fe1e4694b_art_4_62,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_IV_22,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_4_121,ba0d73daa9275fa1fe1e4694b_art_4_57,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_19",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Maliyyə bazarları üzrə kibertəhlükəsizlik strategiyasının neçə strateji prioriteti var və onlar nədən ibarətdir?,9018b71b0859bc7a490ea0f22_art_5_6,9018b71b0859bc7a490ea0f22,"9018b71b0859bc7a490ea0f22_art_5_6,9018b71b0859bc7a490ea0f22_art_5_20_part1,9018b71b0859bc7a490ea0f22_art_8_82_part1,9018b71b0859bc7a490ea0f22_art_1_10,9018b71b0859bc7a490ea0f22_art_7_80_part1,9018b71b0859bc7a490ea0f22_art_7_80_part2,9018b71b0859bc7a490ea0f22_art_8_82_part2,9018b71b0859bc7a490ea0f22_art_4_16_part1,9018b71b0859bc7a490ea0f22_art_6_79,9018b71b0859bc7a490ea0f22_art_3_14_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Kassir məxaric sənədini qəbul edərkən hansı məlumatları və elementləri yoxlamalıdır?,4a6fbf3ba5bf66fda98b121c7_art_8_18_part2,4a6fbf3ba5bf66fda98b121c7,"4a6fbf3ba5bf66fda98b121c7_art_8_18_part2,4a6fbf3ba5bf66fda98b121c7_art_14_28_part4,4a6fbf3ba5bf66fda98b121c7_art_8_18_part1,4a6fbf3ba5bf66fda98b121c7_art_3_35_part14,_Dövlət qeydiyyatına alınmışdır_art_10_14_part3,4a6fbf3ba5bf66fda98b121c7_art_8_18_part3,4a6fbf3ba5bf66fda98b121c7_art_3_35_part12,4a6fbf3ba5bf66fda98b121c7_art_7_16_part1,_Dövlət qeydiyyatına alınmışdır_art_10_14_part4,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_78_96",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
"Hesab üzərində sərəncam hüququ olan bir neçə şəxs olduqda, imza hüququ neçə formada həyata keçirilə bilər?",64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_97,64b6f05f-196b-4894-9374-9e5c1c4df7a2,"64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_97,Bank Hesabları Qaydası_art_2_97,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_9_part3,Bank Hesabları Qaydası_art_4_9_part3,Bank Hesabları Qaydası_art_4_9_part4,Bank Hesabları Qaydası_art_12_55,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_9_part4,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_55,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_17_36,Bank Hesabları Qaydası_art_17_36",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Valyuta mübadiləsi aparılmayan forvard əməliyyatları zamanı tərəflər arasında hansı hallarda ödəniş həyata keçirilmir?,9abef96e-dec9-4c51-b763-8ccf4e23afdd_art_4_8,9abef96e-dec9-4c51-b763-8ccf4e23afdd,"9abef96e-dec9-4c51-b763-8ccf4e23afdd_art_1_4_part2,096312ee-c41c-4c1f-9edd-baf5f3187758_art_3_20,Valyuta tənzimi haqqında_art_4_25,9abef96e-dec9-4c51-b763-8ccf4e23afdd_art_4_8,Bank Şöbələri və Valyuta Qaydası_art_3_7,Valyuta tənzimi haqqında_art_3_24,9abef96e-dec9-4c51-b763-8ccf4e23afdd_art_1_4_part1,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_6_part2,096312ee-c41c-4c1f-9edd-baf5f3187758_art_6_24,Valyuta tənzimi haqqında_art_13_85",4,0.0,0.0,1.0,1.0,0.25,0,0,1,1
Fiziki şəxslər hansı məbləğdən yuxarı olan nağd milli valyutanı gömrük orqanlarına yazılı formada bəyan etməlidirlər?,Azərbaycan Respublikasının 1999-cu il 22 iyun tarixli 689-IQ nömrəli Qanunu ilə təsdiq edilmiş «Ədalət mühakiməsinin rəsmi embleminin təsviri»ndə dəyişiklik edilməsi barədə_art_2_3,Azərbaycan Respublikasının 1999-cu il 22 iyun tarixli 689-IQ nömrəli Qanunu ilə təsdiq edilmiş «Ədalət mühakiməsinin rəsmi embleminin təsviri»ndə dəyişiklik edilməsi barədə,"Azərbaycan Respublikasının 1999-cu il 22 iyun tarixli 689-IQ nömrəli Qanunu ilə təsdiq edilmiş «Ədalət mühakiməsinin rəsmi embleminin təsviri»ndə dəyişiklik edilməsi barədə_art_2_3,Valyuta tənzimi haqqında_art_3_55,Valyuta tənzimi haqqında_art_4_56,Valyuta tənzimi haqqında_art_5_57,Valyuta tənzimi haqqında_art_6_67,Valyuta tənzimi haqqında_art_5_66,Valyuta tənzimi haqqında_art_4_65,Azərbaycan Respublikasının 1999-cu il 22 iyun tarixli 689-IQ nömrəli Qanunu ilə təsdiq edilmiş «Ədalət mühakiməsinin rəsmi embleminin təsviri»ndə dəyişiklik edilməsi barədə_intro_1,Valyuta tənzimi haqqında_art_6_58,Valyuta tənzimi haqqında_art_3_128",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Şəbəkəni aldadaraq səlahiyyətsiz sistemin özünü səlahiyyətli kompyuter sistemi kimi göstərdiyi hücum növü (“Spoofing”) hansı hallarda baş verə bilər və buna qarşı hansı təhlükəsizlik tədbirləri görülməlidir?,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part8,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik,"Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part8,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part7,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part5,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part6,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part4,9018b71b0859bc7a490ea0f22_art_3_14_part1,9018b71b0859bc7a490ea0f22_art_3_14_part2,9018b71b0859bc7a490ea0f22_art_4_36_part1,İnformasiya Sistemlərinin Təhlükəsizliyi Qaydaları_art_4_8,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bankomatdan istifadə edən kart sahibi digər bankın müştərisi olduqda hansı mühasibat yazılışı verilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları_art_4_6,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları,"Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları_art_4_6,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları_art_2_3_part1,Bank Hesabları Qaydası_art_4_9_part1,Bank Hesabları Qaydası_art_4_9_part2,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_9_part2,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_9_part1,_Dövlət qeydiyyatına alınmışdır_art_10_14_part2,_Dövlət qeydiyyatına alınmışdır_art_12_21,_Dövlət qeydiyyatına alınmışdır_art_2_3,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_1_5",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Đstiqraz vərəqəsinin sertifikatında əks olunmalı rekvizitlərin göstərilməsi qaydası hansı digər qiymətli kağız növlərinə də şamil edilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_5_6,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri,"Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_5_6,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_3_4,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_2_3,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_intro_1,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part2,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_1_2,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_8_part1,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_intro_1,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_intro_1,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_8",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Müvəqqəti cari hesab üzrə hansı əməliyyatların aparılmasına icazə verilir?,Bank Hesabları Qaydası_art_1_65,Bank Hesabları Qaydası,"64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_65,Bank Hesabları Qaydası_art_1_65,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_7_50,Bank Hesabları Qaydası_art_7_50,Valyuta tənzimi haqqında_art_9_11,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_6_part1,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_6_part2,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_66,Bank Hesabları Qaydası_art_2_66,Bank Hesabları Qaydası_art_2_6_part1",2,0.0,1.0,1.0,1.0,0.5,0,1,1,1
Bank şöbəsi əsasnaməsinə uyğun olaraq hansı fəaliyyət növlərini həyata keçirə bilər?,Bank Şöbələri və Valyuta Qaydası_art_2_6,Bank Şöbələri və Valyuta Qaydası,"Bank Şöbələri və Valyuta Qaydası_art_2_6,Banklar Haqqında Qanun_ch_I_art_3_7,590-IIQ-Banklar haqqında_ch_IV_art_32_51,Banklar Haqqında Qanun_ch_IV_art_32_51,590-IIQ-Banklar haqqında_ch_I_art_3_7,Banklar Haqqında Qanun_ch_II_art_11_20_part1,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_1_5,590-IIQ-Banklar haqqında_ch_II_art_11_20_part1,590-IIQ-Banklar haqqında_ch_IV_art_33_52,Banklar Haqqında Qanun_ch_IV_art_33_52",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Ödəniş sisteminə daxil edilmiş ödəniş sərəncamı hansı andan etibarən geri götürülə bilməz?,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_46_52,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında,"Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_28_34,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_46_52,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_47_53,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_22_28,590-IIQ-Banklar haqqında_ch_X_art_73_120,Banklar Haqqında Qanun_ch_X_art_73_115,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_27_33,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_33_39,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_31_37,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_29_35",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Ödəniş əməliyyatının aşağı riskli hesab edilməsi üçün hansı şərtlərin hamısı ödənilməlidir?,c8ef8b99-7b1c-442c-bf14-1f015ec0cc8e_art_4_5,c8ef8b99-7b1c-442c-bf14-1f015ec0cc8e,"c8ef8b99-7b1c-442c-bf14-1f015ec0cc8e_art_4_5,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_3_8_part2,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_4_11,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_3_8_part1,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_3_8_part1,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_3_8_part1,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_3_8_part3,Cinayət yolu ilə əldə edilmiş əmlakın leqallaşdırılmasına və terrorçuluğun maliyyələşdirilməsinə qarşı mübarizə haqqında_art_4_8_part3,Məcəllə_art_4_8_part3,Cinayət yolu ilə əldə edilmiş əmlakın leqallaşdırılmasına və terrorçuluğun maliyyələşdirilməsinə qarşı mübarizə haqqında_art_9_16",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Hüquqi şəxs kimi dövlət qeydiyyatına alınması haqqında şəhadətnamədə hansı əsas rekvizitlər göstərilir?,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_3_16,dd1aa268-4de2-48ab-8953-c87d3f1c74e3,"Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_2_3,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_44,Bank Hesabları Qaydası_art_1_44,Bank Hesabları Qaydası_art_4_9_part2,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_6_13_part2,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_2_5_part2,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_3_4,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_9_part2,Bank Hesabları Qaydası_art_1_64,Bank Hesabları Qaydası_art_2_45",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
İstehlakçı istehlak krediti müqaviləsindən neçə gün ərzində səbəb göstərmədən imtina edə bilər və bu zaman hansı ödənişləri etməlidir?,İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması_art_3_4_part1,İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması,"İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması_art_3_4_part1,İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması_art_3_4_part2,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_1_31,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_6_24,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_19_25,590-IIQ-Banklar haqqında_ch_X_art_77_124_part2,Banklar Haqqında Qanun_ch_X_art_77_119_part2,Azərbaycan Respublikasının Mərkəzi Bankı - Maliyyə institutlarında istehlakçıların şikayətlərinə baxılmasına dair Metodoloji Rəhbərlik_art_6_8,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_9_14_part2,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_3_21",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Qiymətli kağızların satın alınmasının başlanılmasından neçə iş günü əvvəl emitent Komitəyə hansı məlumatları təqdim etməlidir?,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_9,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə,"“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_9,beaf2f3b-d7c9-4377-8d69-d29758699119_art_3_6,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_8,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_12,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_68_79,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_53_68,Valyuta tənzimi haqqında_art_13_74_part2,“Ödəmə qabiliyyətini itirmiş bankların rezolyusiyası və sağlamlaşdırma tədbirləri çərçivəsində qeyri-işlək (toksik) aktivlərin təqdim edilməsi Qaydası”nın təsdiq edilməsi haqqında_art_3_8,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_50_57_part1,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_13",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
