question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
Fondun sığorta ehtiyatları hansı mənbələr hesabına formalaşır?,Əmanətlərin sığortalanması haqqında_ch_II_art_11_15,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_11_15,Əmanətlərin sığortalanması haqqında_ch_II_6,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_79,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_246,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_2_89,baab9bc790127f849f8ac1040_art_2_28,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_1_81,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_68_86,Əmanətlərin sığortalanması haqqında_ch_II_art_18_22,Valyuta tənzimi haqqında_art_5_36",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sığorta haqlarını vaxtında ödəməyən iştirakçı banka tətbiq edilən dəbbə pulu necə hesablanır və 30 gün ərzində ödəniş edilmədikdə hansı tədbirlər görülür?,Əmanətlərin sığortalanması haqqında_ch_II_art_15_19,Əmanətlərin sığortalanması haqqında,"AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_3_18,beaf2f3b-d7c9-4377-8d69-d29758699119_art_1_31,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_137_159,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_138_160,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_24_230,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_63_80,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_22_228,58696c0de75462383dba38398_art_3_28,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_23_229,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_33_286",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fond risklərin bölüşdürülməsi məqsədilə sərbəst pul vəsaitlərini hansı maliyyə alətlərində yerləşdirə bilər?,Əmanətlərin sığortalanması haqqında_ch_II_art_18_22,Əmanətlərin sığortalanması haqqında,"Əmanətlərin sığortalanması haqqında_ch_II_art_18_22,Valyuta tənzimi haqqında_art_7_59,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_1_88,baab9bc790127f849f8ac1040_art_2_28,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_208,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_5_69,Valyuta tənzimi haqqında_art_1_43,baab9bc790127f849f8ac1040_art_3_29,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_6_212,9018b71b0859bc7a490ea0f22_art_2_23",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fond öz funksiyalarını yerinə yetirərkən maliyyə bazarlarına nəzarət orqanına və Mərkəzi Banka hansı məlumatları təqdim edir?,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında,"802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XII_art_63_86,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XI_77,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_52_118,590-IIQ-Banklar haqqında_ch_V_63,Banklar Haqqında Qanun_ch_V_63,590-IIQ-Banklar haqqında_ch_V_art_46_68,Banklar Haqqında Qanun_ch_V_art_46_68,9018b71b0859bc7a490ea0f22_art_9_69,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_57,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_69_87",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Mərkəzi Bank banklarla bağlı hansı qərarlar qəbul edildikdə bu barədə Fonda növbəti iş günündən gec olmayaraq məlumat göndərməlidir?,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında,"590-IIQ-Banklar haqqında_ch_X_art_69_114,Banklar Haqqında Qanun_ch_X_art_69_109,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_3_4,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_3_4,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_2_3,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_35_288,Valyuta tənzimi haqqında_art_2_44,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_16,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_17,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_V_art_28_35",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Mərkəzi Bank iştirakçı bankın Fond qarşısında öhdəliklərini yerinə yetirmədiyini aşkar etdikdə hansı tədbirləri görür və pozuntular aradan qaldırılmazsa hansı sanksiyalar tətbiq edilir?,Əmanətlərin sığortalanması haqqında_ch_II_art_21_25,Əmanətlərin sığortalanması haqqında,"Valyuta tənzimi haqqında_art_2_44,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_10_24,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XII_art_61_84,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_6_36,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_7_22,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_5_20,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_10_11,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_9_30,590-IIQ-Banklar haqqında_ch_X_art_67_112,Banklar Haqqında Qanun_ch_X_art_67_107",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bankın çevrilmə formasında yenidən təşkilinə qabaqcadan razılıq alınması üçün müraciətə hansı sənədlər əlavə edilməlidir?,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"590-IIQ-Banklar haqqında_ch_III_art_29_46,Banklar Haqqında Qanun_ch_III_art_29_46,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_2,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_8,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_18_61,Bank Hesabları Qaydası_art_18_61,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_4_102,096312ee-c41c-4c1f-9edd-baf5f3187758_art_2_8,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_2,Bank Hesabları Qaydası_art_1_2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
BOKT-yə çevrilən bank əmanətçilər qarşısında olan öhdəliklərinin icrasına dair hesabatı hansı müddət ərzində və kimlər tərəfindən imzalanmış şəkildə Palataya təqdim etməlidir?,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_105_125,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_116_138,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_76,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_164_188,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_38_54,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_249_277,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_121_143,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_139_161,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_19_34,Bank Hesabları Qaydası_art_11_54",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Palata hansı hallarda bankın yenidən təşkilinə qabaqcadan verdiyi razılığı ləğv edir?,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_10,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"590-IIQ-Banklar haqqında_ch_III_art_29_46,Banklar Haqqında Qanun_ch_III_art_29_46,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_117_370,590-IIQ-Banklar haqqında_ch_VIII_81,5b725bb224d33e2085294c793_art_15_32,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_4_84,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_21_94,ba0d73daa9275fa1fe1e4694b_art_1_31,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_4_19,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_5_85",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Bankların yenidən təşkili haqqında Qaydalar""a görə ""birləşmə"" və ""qoşulma"" anlayışları bir-birindən nə ilə fərqlənir?",“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_6,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"98a6608d0eb4e83b612fde01f_art_1_36,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_5,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_6,590-IIQ-Banklar haqqında_ch_III_art_29_46,Banklar Haqqında Qanun_ch_III_art_29_46,590-IIQ-Banklar haqqında_ch_X_art_85_133,Banklar Haqqında Qanun_ch_X_art_85_128,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_93,590-IIQ-Banklar haqqında_ch_VI_69,Banklar Haqqında Qanun_ch_VI_69",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Bankların yenidən təşkili haqqında Qaydalar""ın təsdiq edilməsi barədə Qərarın Hüquqi Aktların Dövlət Reyestrinə daxil edilməsi üçün Ədliyyə Nazirliyinə təqdim edilməsi hansı şöbəyə və neçə gün müddətində tapşırılıb?",“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Bankların yenidən təşkili haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_2_3,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_2_3,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_3,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_3_4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Maliyyə bazarlarında fəaliyyətinə nəzarət edilən subyektlərdə informasiya texnologiyalarının idarə edilməsinə dair Təlimat"" Mərkəzi Bankın hansı tarixli qərarı ilə və hansı protokol nömrəsi ilə təsdiq edilib?",50c0f6d30754ffa78df0070e8_intro_1,50c0f6d30754ffa78df0070e8,"9018b71b0859bc7a490ea0f22_art_6_57,50c0f6d30754ffa78df0070e8_intro_1,9018b71b0859bc7a490ea0f22_art_7_44,9018b71b0859bc7a490ea0f22_art_9_69,9018b71b0859bc7a490ea0f22_art_5_56,9018b71b0859bc7a490ea0f22_art_1_52,9018b71b0859bc7a490ea0f22_art_4_64,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XI_77,Valyuta tənzimi haqqında_art_9_30,9018b71b0859bc7a490ea0f22_art_2_62",2,0.0,1.0,1.0,1.0,0.5,0,1,1,1
Bu Təlimat hansı beynəlxalq standarta uyğun hazırlanıb və hansı nəzarət subyektlərini əhatə edir?,50c0f6d30754ffa78df0070e8_art_1_2,50c0f6d30754ffa78df0070e8,"ba0d73daa9275fa1fe1e4694b_art_3_32,Daxili audit haqqında_ch_IV_15,ba0d73daa9275fa1fe1e4694b_art_3_58,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_36_52,9018b71b0859bc7a490ea0f22_art_5_26,Valyuta tənzimi haqqında_art_14_90,9018b71b0859bc7a490ea0f22_art_6_57,Daxili audit haqqında_ch_IV_art_11_16,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_V_art_19_107,9018b71b0859bc7a490ea0f22_art_11_71",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sənədin 4-cü bölməsində bençmark ölkələrin qabaqcıl təcrübələri hansı ölkələr üzrə nəzərdən keçirilir?,9018b71b0859bc7a490ea0f22_art_4_5,9018b71b0859bc7a490ea0f22,"933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_IV_22,9018b71b0859bc7a490ea0f22_art_4_5,590-IIQ-Banklar haqqında_ch_IV_49,Banklar Haqqında Qanun_ch_IV_49,Əmanətlərin sığortalanması haqqında_ch_IV_34,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_4_121,Valyuta tənzimi haqqında_art_4_33,baab9bc790127f849f8ac1040_art_4_30,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_IV_87,Daxili audit haqqında_ch_IV_15",2,0.0,1.0,1.0,1.0,0.5,0,1,1,1
Maliyyə bazarları üzrə kibertəhlükəsizlik strategiyasının neçə strateji prioriteti var və onlar nədən ibarətdir?,9018b71b0859bc7a490ea0f22_art_5_6,9018b71b0859bc7a490ea0f22,"9018b71b0859bc7a490ea0f22_art_7_8,9018b71b0859bc7a490ea0f22_art_3_4,7fd12f0749b180441d54cd4de_art_2_12,9018b71b0859bc7a490ea0f22_art_8_9,7fd12f0749b180441d54cd4de_art_1_11,9018b71b0859bc7a490ea0f22_art_1_22,9018b71b0859bc7a490ea0f22_art_3_48,ba0d73daa9275fa1fe1e4694b_art_1_31,9018b71b0859bc7a490ea0f22_art_6_57,9018b71b0859bc7a490ea0f22_art_5_6",10,0.0,0.0,0.0,1.0,0.1,0,0,0,1
Kassir məxaric sənədini qəbul edərkən hansı məlumatları və elementləri yoxlamalıdır?,4a6fbf3ba5bf66fda98b121c7_art_8_18_part2,4a6fbf3ba5bf66fda98b121c7,"“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_36_52,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,096312ee-c41c-4c1f-9edd-baf5f3187758_art_1_28,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_3_4,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_93,5b725bb224d33e2085294c793_art_5_22,Valyuta tənzimi haqqında_art_1_91",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Hesab üzərində sərəncam hüququ olan bir neçə şəxs olduqda, imza hüququ neçə formada həyata keçirilə bilər?",64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_97,64b6f05f-196b-4894-9374-9e5c1c4df7a2,"“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_11_26,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_31,Bank Hesabları Qaydası_art_12_31,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_55,Bank Hesabları Qaydası_art_12_55,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_3_6,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_1_28,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_7_18,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_4_68,Bank Hesabları Qaydası_art_17_36",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Valyuta mübadiləsi aparılmayan forvard əməliyyatları zamanı tərəflər arasında hansı hallarda ödəniş həyata keçirilmir?,9abef96e-dec9-4c51-b763-8ccf4e23afdd_art_4_8,9abef96e-dec9-4c51-b763-8ccf4e23afdd,"“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_11_23,Valyuta tənzimi haqqında_art_1_18,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_43_296,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_15,Valyuta tənzimi haqqında_art_11_61,Valyuta tənzimi haqqında_art_11_129,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_13,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_41_294,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_9_21,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_35_288",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fiziki şəxslər hansı məbləğdən yuxarı olan nağd milli valyutanı gömrük orqanlarına yazılı formada bəyan etməlidirlər?,Azərbaycan Respublikasının 1999-cu il 22 iyun tarixli 689-IQ nömrəli Qanunu ilə təsdiq edilmiş «Ədalət mühakiməsinin rəsmi embleminin təsviri»ndə dəyişiklik edilməsi barədə_art_2_3,Azərbaycan Respublikasının 1999-cu il 22 iyun tarixli 689-IQ nömrəli Qanunu ilə təsdiq edilmiş «Ədalət mühakiməsinin rəsmi embleminin təsviri»ndə dəyişiklik edilməsi barədə,"64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_18_61,Bank Hesabları Qaydası_art_18_61,Valyuta tənzimi haqqında_art_2_131,Valyuta tənzimi haqqında_art_9_125,Valyuta tənzimi haqqında_art_1_43,Valyuta tənzimi haqqında_art_4_56,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_159,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_7_150,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_13_156,Valyuta tənzimi haqqında_art_7_59",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Şəbəkəni aldadaraq səlahiyyətsiz sistemin özünü səlahiyyətli kompyuter sistemi kimi göstərdiyi hücum növü (“Spoofing”) hansı hallarda baş verə bilər və buna qarşı hansı təhlükəsizlik tədbirləri görülməlidir?,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part8,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik,"Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part8,ba0d73daa9275fa1fe1e4694b_art_2_34,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part6,İnformasiya Sistemlərinin Təhlükəsizliyi Qaydaları_art_1_2,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part5,İnformasiya Sistemlərinin Təhlükəsizliyi Qaydaları_art_7_11,9018b71b0859bc7a490ea0f22_art_1_61,9018b71b0859bc7a490ea0f22_art_7_67,ad29955c-5a37-413c-937e-cd1e5988ae62_art_1_2,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasında elektron bankçılıq xidmətlərinin göstərilməsinə və bu xidmətlər üzrə təhlükəsizliyin təmin olunmasına dair Metodoloji Rəhbərlik_art_5_7_part4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bankomatdan istifadə edən kart sahibi digər bankın müştərisi olduqda hansı mühasibat yazılışı verilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları_art_4_6,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları,"64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_105,Bank Hesabları Qaydası_art_1_105,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_66,Bank Hesabları Qaydası_art_2_66,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_55,Bank Hesabları Qaydası_art_12_55,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_91,Bank Hesabları Qaydası_art_1_91,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_1_5,Bank Hesabları Qaydası_art_18_61",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
